root_id,type
720575941472864779,Tm20
720575941472956224,R7
720575941472961547,Tm20
720575941472984331,L2
720575941473006603,Li12
720575941473007883,Tm9
720575941473058112,R7
720575941473076544,Tm9
720575941473124672,T5c
720575941473177403,Li02
720575941473200938,T5c
720575941473249344,R7
720575941473261920,Y3
720575941473278272,T5b
720575941473311808,Tm20
720575941473315392,Mi9
720575941473350954,Li01
720575941473447995,T5b
720575941473577312,Mi1
720575941473579104,T5c
720575941473911648,T5c
720575941474213947,Li05
720575941474366304,T5c
720575941474372960,T5b
720575941474413152,Li21
720575941474442080,T5c
720575941474720608,C3
720575941474736992,T5c
720575941474883424,Mi1
720575941474925883,T5b
720575941474946346,T4c
720575941474982715,Li16
720575941475049824,T5c
720575941475106875,R7
720575941475122016,TmY14
720575941475122528,Mi1
720575941475189290,T5c
720575941475262238,T5a
720575941475264096,Dm15
720575941475445057,T5b
720575941475445600,L2
720575941475458656,T5c
720575941475478826,T1
720575941475498336,L2
720575941475536426,Dm15
720575941475539040,Tm9
720575941475546976,L2
720575941475575105,Li05
720575941475582506,Mi9
720575941475603771,Mi1
720575941475623978,T4d
720575941475678779,Pm01
720575941475685162,Tm9
720575941475688251,C3
720575941475693354,Tm20
720575941475695914,T5c
720575941475721002,L2
720575941475838250,Pm01
720575941475883050,T5c
720575941475883818,T5b
720575941475911217,T1
720575941476010811,C3
720575941476069435,C3
720575941476083242,T4c
720575941476083505,L1
720575941476092202,T5c
720575941476127786,Tm20
720575941476168763,Mi9
720575941476177211,L2
720575941476330548,R8
720575941476332603,TmY14
720575941476341051,L2
720575941476353339,L2
720575941476365105,Li04
720575941476367931,T4c
720575941476391739,T5c
720575941476418619,T4c
720575941476470843,Mi1
720575941476538171,T4c
720575941476594747,T4c
720575941476600379,Mi1
720575941476634171,T5c
720575941476649019,Tm9
720575941476743739,Tm20
720575941476773947,Mi1
720575941476805691,T4c
720575941476824123,L2
720575941476842289,Mi1
720575941476847163,Mi1
720575941476963633,T4c
720575941477038442,Li01
720575941477088030,Tm20
720575941477107998,L2
720575941477256497,Mi4
720575941477260337,Mi1
720575941477264433,Mi1
720575941477278257,Li16
720575941477369393,Pm01
720575941477461022,Mi1
720575941477513009,Mi9
720575941477617950,Tm9
720575941477641281,T5c
720575941477711902,Tm20
720575941477725470,Tm9
720575941477751601,C3
720575941477753118,T5c
720575941477806366,Mi4
720575941477836084,Tm9
720575941477871924,Tm9
720575941477882676,C3
720575941477897025,Mi1
720575941477901377,Mi1
720575941477911089,T5c
720575941477935409,Tm9
720575941477958209,Pm01
720575941478019690,Mi1
720575941478028097,Tm20
720575941478098481,L2
720575941478108958,Tm9
720575941478113329,T5b
720575941478114097,T5b
720575941478139697,Mi9
720575941478139934,Mi1
720575941478151198,Tm9
720575941478166634,Y12
720575941478178369,T1
720575941478231146,T5c
720575941478257204,Mi1
720575941478263092,Mi4
720575941478264369,Mi1
720575941478271850,Tlp1
720575941478293044,T4c
720575941478320961,Mi1
720575941478347316,T4c
720575941478358321,Tm9
720575941478365982,T4c
720575941478409537,Tm20
720575941478416746,T5b
720575941478417457,Tm9
720575941478428212,T1
720575941478431041,Tm5d
720575941478438942,Tm9
720575941478443650,Y12
720575941478448177,L3
720575941478452545,Tm9
720575941478458398,T5c
720575941478459934,T5b
720575941478461236,T5a
720575941478489374,T5c
720575941478492209,Mi1
720575941478506545,Tm20
720575941478553118,Tm9
720575941478559850,T5c
720575941478566705,Li12
720575941478566942,Tm9
720575941478601281,R8
720575941478613155,Li05
720575941478623809,T4c
720575941478627633,Tm20
720575941478638641,L2
720575941478643265,Mi1
720575941478648350,Mi1
720575941478649886,Mi1
720575941478669876,T5c
720575941478675508,Sm22
720575941478676020,Dm6
720575941478689089,L5
720575941478708020,Tm20
720575941478713409,L2
720575941478721345,C3
720575941478737258,Mi9
720575941478741044,Mi9
720575941478746218,Mi1
720575941478778654,Tm20
720575941478833059,T5d
720575941478869354,L1
720575941478892418,L4
720575941478901610,Tm9
720575941478936682,TmY14
720575941478965866,T5c
720575941479009130,Tm9
720575941479011178,Mi1
720575941479018346,Tm9
720575941479021930,Tm9
720575941479046209,T4c
720575941479057985,Mi1
720575941479167338,Tm9
720575941479195713,Li02
720575941479247978,Tm20
720575941479379818,L2
720575941479544426,Mi1
720575941479581034,L1
720575941479601514,Li10
720575941479615338,Li17
720575941479677034,T4c
720575941479744106,L5
720575941479748970,T4c
720575941479750506,T5c
720575941479760746,Tm20
720575941479768170,T4c
720575941479819882,L5
720575941479889002,L1
720575941479900290,Li07
720575941479991402,T4c
720575941480021472,R8
720575941480026986,Tm20
720575941480029802,Li11
720575941480051818,Li10
720575941480108138,TmY14
720575941480375170,Mi1
720575941480439682,T5c
720575941480561091,Li01
720575941480588512,Mi9
720575941480862850,Tm20
720575941481038466,Tm20
720575941481061344,L3
720575941481088992,T5c
720575941481094223,T4c
720575941481106400,T1
720575941481128416,T5b
720575941481147104,T5c
720575941481150432,L2
720575941481150627,Mi1
720575941481154723,Pm01
720575941481156320,T1
720575941481163232,Tm20
720575941481195232,L3
720575941481232352,L2
720575941481237155,T5b
720575941481290720,Tm20
720575941481347491,Tm9
720575941481391840,T5c
720575941481392096,T5b
720575941481443552,LLPt
720575941481446991,Pm01
720575941481451855,Pm01
720575941481457538,T5c
720575941481468290,L2
720575941481468802,L3
720575941481471968,Tm20
720575941481516256,T4c
720575941481519695,T4c
720575941481556354,Mi9
720575941481557890,T5c
720575941481565693,Li04
720575941481618083,Tm9
720575941481637562,LMt4
720575941481638342,L4
720575941481657824,T4a
720575941481670819,Tm9
720575941481679840,Tm9
720575941481720739,Tm9
720575941481764226,Tm20
720575941481832131,T4c
720575941481838466,Mi1
720575941481919618,L2
720575941481932418,L2
720575941481956226,Mi1
720575941481975203,T4c
720575941481999490,Tm20
720575941482002255,Tm20
720575941482023810,T5c
720575941482039203,T4c
720575941482147151,TmY14
720575941482182991,Mi1
720575941482204239,Mi1
720575941482220707,R7
720575941482226339,T4c
720575941482233507,T3
720575941482234703,Mi1
720575941482253731,Pm01
720575941482267043,L2
720575941482268495,Tm9
720575941482283427,Tm20
720575941482291875,L1
720575941482348195,Mi1
720575941482385999,L2
720575941482405539,Mi1
720575941482419395,Tm20
720575941482424483,Li33
720575941482427299,R7
720575941482428579,T4c
720575941482439107,Mi1
720575941482482371,T5c
720575941482491471,R7
720575941482604879,L5
720575941482649935,T4c
720575941482668879,Li10
720575941482726851,T5b
720575941483217859,T4c
720575941483303363,Dm6
720575941483344835,T1
720575941483346118,Mi1
720575941483353539,Tm9
720575941483354819,T5c
720575941483421181,T4c
720575941483432902,T5c
720575941483492547,C3
720575941483500483,T4c
720575941483501507,T5c
720575941483510269,R8
720575941483527622,T4c
720575941483534077,Mi1
720575941483576506,T4c
720575941483589062,Mi9
720575941483626950,Mi1
720575941483636166,Tm20
720575941483665606,Tm9
720575941483677114,T4c
720575941483765187,Tm9
720575941483829955,T1
720575941483932870,Tm9
720575941484044998,Mi4
720575941484045254,L2
720575941484064186,Tm9
720575941484072902,L2
720575941484076218,T4c
720575941484078522,T5b
720575941484126973,T1
720575941484193277,T5b
720575941484196550,Mi1
720575941484202182,Mi1
720575941484233414,Mi1
720575941484247549,T5c
720575941484250054,T4c
720575941484251590,T5b
720575941484260026,C3
720575941484262086,R8
720575941484271290,T4c
720575941484276733,Tm9
720575941484279238,Tm9
720575941484284614,T4c
720575941484285638,Dm15
720575941484317693,Mi4
720575941484355270,Mi9
720575941484380614,L2
720575941484457146,Tm9
720575941484464637,T4c
720575941484472130,T5b
720575941484485574,L5
720575941484570374,T4c
720575941484589309,TmY16
720575941484625082,Tm20
720575941484633530,L2
720575941484649158,Tm20
720575941484704509,L1
720575941484714237,T4c
720575941484764090,Dm15
720575941484787386,C3
720575941484805629,L5
720575941484807165,T4c
720575941484839354,Li17
720575941484846010,Mi1
720575941484857853,T5c
720575941484894205,Li18
720575941484924157,T4c
720575941484939005,L3
720575941484953853,Dm6
720575941484970170,Mi1
720575941484990906,L3
720575941484995514,T5b
720575941485001725,Dm15
720575941485002938,Dm15
720575941485022650,Tm5e
720575941485050298,Tm20
720575941485079226,Tm20
720575941485086717,Li02
720575941485105850,Tm9
720575941485107965,L2
720575941485109757,L2
720575941485115901,Li10
720575941485118650,Pm01
720575941485120253,L2
720575941485123770,T4c
720575941485151298,L1
720575941485165821,T5b
720575941485180157,Li11
720575941485292550,T5d
720575941485332742,R7
720575941485427085,L1
720575941485427341,L1
720575941485997776,Dm6
720575941486033414,Tm20
720575941486357510,T5c
720575941486366093,Mi1
720575941486388877,C3
720575941486736450,Mi1
720575941486757261,Tm20
720575941486770061,Pm01
720575941486831622,L1
720575941486879750,T5c
720575941486882445,T5c
720575941486883725,T5b
720575941486902082,Dm15
720575941486919942,T1
720575941486921478,Dm15
720575941486931010,Mi9
720575941486949698,T4c
720575941486975750,T4c
720575941486981638,T5c
720575941487003910,T5c
720575941487060034,Tm9
720575941487102982,T5c
720575941487139334,Mi9
720575941487159437,Tm9
720575941487266189,TmY14
720575941487369613,L2
720575941487404173,L2
720575941487447874,T5b
720575941487456322,L4
720575941487499330,T5c
720575941487525773,Li04
720575941487548482,L2
720575941487550093,Tm9
720575941487556614,L2
720575941487583750,L2
720575941487607693,Tm20
720575941487610253,L5
720575941487626818,T4c
720575941487635853,L2
720575941487641154,Tm20
720575941487643970,T5c
720575941487650626,T5c
720575941487651650,T4c
720575941487653261,Tm20
720575941487666694,Tm20
720575941487667206,Tm20
720575941487672205,T4c
720575941487677837,L2
720575941487683280,T5c
720575941487695622,Dm15
720575941487731462,T1
720575941487771533,L2
720575941487779725,T5c
720575941487779846,Dm15
720575941487790598,T4c
720575941487792706,R8
720575941487798413,Sm32
720575941487821965,L2
720575941487828365,Tm20
720575941487846285,Tm20
720575941487849794,L3
720575941487869250,Tm9
720575941487891085,T4c
720575941487954061,TmY14
720575941487963910,Mi9
720575941487965762,Tm20
720575941487982146,Mi1
720575941488029958,Li18
720575941488067590,Tm9
720575941488126982,Tm9
720575941488158470,Sm37
720575941488307920,L1
720575941488316368,Tm20
720575941488430544,Tm9
720575941488440528,Tm9
720575941488449488,T5c
720575941488451024,T4c
720575941488455376,T4c
720575941488474064,T1
720575941488658640,T1
720575941488663504,Tm20
720575941488798672,Tm9
720575941488800565,R8
720575941488822480,T1
720575941488843980,T5c
720575941488925136,Dm15
720575941488926672,Tm9
720575941488935120,Tm9
720575941488943824,Mi1
720575941488945872,Mi1
720575941488965072,R7
720575941488974800,T4c
720575941489005518,Li17
720575941489019856,Dm15
720575941489054928,T4c
720575941489098192,L3
720575941489135312,T5b
720575941489173968,L5
720575941489179600,T5c
720575941489186256,Tm20
720575941489199056,T4c
720575941489245136,L1
720575941489260496,T4c
720575941489264590,T5d
720575941489275344,R8
720575941489312718,R8
720575941489319632,Tm20
720575941489367504,Mi1
720575941489383632,Li17
720575941489399760,L2
720575941489400885,L1
720575941489401653,L1
720575941489402421,L1
720575941489467344,T5b
720575941489508816,Li12
720575941489534672,Mi9
720575941489765833,L1
720575941490196428,L1
720575941490317109,T5c
720575941490330933,T5c
720575941490395445,T4c
720575941490531017,T5b
720575941490817228,Tm9
720575941490954185,Mi9
720575941490957109,T5c
720575941490960073,Mi1
720575941490978761,Mi1
720575941490979785,Li10
720575941490989621,Tm9
720575941491136462,Mi1
720575941491137481,T4c
720575941491142350,Pm02
720575941491165900,T5c
720575941491178805,Mi1
720575941491227852,T5c
720575941491252169,T4c
720575941491301429,Tm20
720575941491315657,Tm9
720575941491418574,Mi1
720575941491444430,Mi9
720575941491444533,R7
720575941491454261,T5c
720575941491472846,L2
720575941491501877,Mi4
720575941491542734,T5b
720575941491610572,Mi1
720575941491611086,T5b
720575941491615029,T5c
720575941491631157,T4c
720575941491649740,Tm9
720575941491655989,Tm9
720575941491659721,T4c
720575941491675701,Mi1
720575941491676213,L2
720575941491679689,Mi1
720575941491681993,Pm01
720575941491734473,T4c
720575941491750197,L3
720575941491768885,Mi1
720575941491772469,Tm1
720575941491800780,T5c
720575941491804617,Dm15
720575941491812917,T4c
720575941491817420,T5b
720575941491822389,Tm9
720575941491830473,L2
720575941491841740,Mi1
720575941491842764,Tm9
720575941491848396,Mi4
720575941491857717,R7
720575941491887817,Pm01
720575941491922889,T4c
720575941491931445,Tm9
720575941491933237,Tm20
720575941491940661,Mi1
720575941491944142,Mi9
720575941491958069,T4c
720575941491977013,Tm20
720575941491985973,C3
720575941492006089,Tm9
720575941492009673,Mi1
720575941492009929,L2
720575941492022217,T5c
720575941492022473,T5c
720575941492026830,Tm20
720575941492042185,Tm9
720575941492066023,T5b
720575941492121548,T5c
720575941492140492,C3
720575941492143079,Tm9
720575941492172775,T5c
720575941492190183,T5c
720575941492190951,T5c
720575941492198860,Mi9
720575941492202190,T5c
720575941492207820,L5
720575941492236007,Tm9
720575941492287692,L2
720575941492323504,L1
720575941492335052,T4c
720575941492366030,L2
720575941492410318,T5b
720575941492468940,L2
720575941492543436,Li04
720575941492553164,LPi09
720575941492553959,Mi1
720575941492556492,Tm20
720575941492563660,Mi1
720575941492567502,Li10
720575941492581068,T5c
720575941492582862,R8
720575941492622286,T4c
720575941492670158,TmY14
720575941492672718,Li09
720575941492690124,Mi1
720575941492739278,L2
720575941492749772,Mi1
720575941492777447,L5
720575941492803278,TmY14
720575941492824014,T1
720575941492832460,L2
720575941492840396,Li17
720575941492921319,L2
720575941492925671,T4c
720575941492943079,Dm6
720575941492950503,Tm9
720575941493099239,L2
720575941493175472,T4c
720575941493239678,R7
720575941493248743,R8
720575941493248999,R7
720575941493267943,L2
720575941493272807,Li16
720575941493403367,Tm20
720575941493579696,Mi1
720575941493616254,Li10
720575941493655984,Li04
720575941493709488,T5b
720575941493750704,T4c
720575941493751934,L2
720575941493768880,Mi9
720575941493969534,L1
720575941494089415,T5d
720575941494144176,Mi9
720575941494221232,Tm9
720575941494312368,Mi1
720575941494362032,T4c
720575941494402992,Mi1
720575941494471088,Tm9
720575941494476464,Tm20
720575941494568112,L2
720575941494576048,Tm9
720575941494706608,Mi4
720575941494759344,L2
720575941494783616,Mi1
720575941494975360,T4d
720575941494979271,R7
720575941495089278,Mi1
720575941495253376,T5b
720575941495264382,L3
720575941495336062,Mi1
720575941495415934,Tm20
720575941495753342,Mi9
720575941495813575,T5c
720575941495857022,Mi1
720575941495864263,T5b
720575941495889351,T4c
720575941496051070,Li06
720575941496058750,L5
720575941496152702,Mi4
720575941496251006,T4c
720575941496330366,Tm9
720575941496393086,L4
720575941496414151,T5c
720575941496432254,LPi09
720575941496447102,T5b
720575941496457086,Li05
720575941496489086,T5b
720575941496503166,Li10
720575941496507591,T4c
720575941496569031,T5c
720575941496597959,T5b
720575941496972923,L1
720575941497062217,Mi1
720575941497068257,Mi1
720575941497086151,LPi09
720575941497093575,Tm9
720575941497123783,T4c
720575941497156551,Mi1
720575941497157504,Mi1
720575941497189248,Mi1
720575941497202119,T4c
720575941497203328,Tm9
720575941497204167,T5c
720575941497226624,T4c
720575941497253575,T5c
720575941497311687,T5b
720575941497331143,T4c
720575941497345735,L2
720575941497380807,R8
720575941497426887,T4c
720575941497437639,Li02
720575941497441479,L3
720575941497455559,Li05
720575941497476807,Tm9
720575941497484160,Tm9
720575941497522119,L5
720575941497542343,Mi1
720575941497549255,Tm20
720575941497571913,L2
720575941497589959,L2
720575941497604295,Dm15
720575941497641671,T4c
720575941497647047,Li03
720575941497675904,L2
720575941497683072,T5c
720575941497698432,L2
720575941497705600,Mi1
720575941497710464,Tm9
720575941497730944,L2
720575941497755520,R8
720575941497858432,L1
720575941497949312,Li17
720575941497951616,Li05
720575941497966976,L5
720575941497978240,Tm20
720575941497996160,Mi1
720575941498003681,L1
720575941498076834,R7
720575941498077346,L2
720575941498089344,Dm3v
720575941498116736,L3
720575941498127744,Mi1
720575941498194816,C3
720575941498227584,Tm20
720575941498234496,L5
720575941498242944,Tm9
720575941498304635,T4c
720575941498633035,R7
720575941498706555,T4c
720575941498757857,T4c
720575941498801314,L1
720575941498803681,Tm20
720575941498817659,Li02
720575941498829691,T5c
720575941498883707,T5c
720575941498935675,Tm9
720575941498966601,T5c
720575941498984059,Tm9
720575941499061321,L5
720575941499236169,Pm01
720575941499253321,T4c
720575941499265097,C3
720575941499298121,Pm01
720575941499439329,T5b
720575941499478241,Mi4
720575941499480033,Tm9
720575941499516539,TmY14
720575941499560098,T5c
720575941499593890,T5c
720575941499598459,Mi1
720575941499644795,Li17
720575941499656571,Tm20
720575941499713442,T5c
720575941499753851,LLPt
720575941499757691,C3
720575941499791739,T4c
720575941499810683,Tm9
720575941499879307,T5c
720575941499954043,T4c
720575941499969097,Mi1
720575941499974267,Dm15
720575941499976827,Tm20
720575941499982459,L2
720575941499985377,T4c
720575941499993825,T4c
720575941500013793,L2
720575941500016097,Tm20
720575941500038113,LPi09
720575941500038523,L2
720575941500040417,T5c
720575941500052449,Li11
720575941500075337,Mi1
720575941500093001,T4c
720575941500101449,R8
720575941500105122,Mi1
720575941500127201,L2
720575941500131490,Dm15
720575941500135586,Tm20
720575941500147874,Pm01
720575941500193675,L2
720575941500208865,Tm9
720575941500220322,Pm01
720575941500228321,L1
720575941500247202,T4c
720575941500250697,Y3
720575941500262369,T5c
720575941500267489,L2
720575941500289761,Tm9
720575941500320073,C3
720575941500372193,T5c
720575941500406497,L2
720575941500413090,Mi4
720575941500428962,Mi9
720575941500429986,Mi9
720575941500433889,T1
720575941500459233,T4c
720575941500513097,L2
720575941500517345,Li01
720575941500522313,Mi1
720575941500525385,L2
720575941500549193,Mi4
720575941500608651,L1
720575941500851595,R8
720575941500943522,Mi1
720575941501007266,T4c
720575941501009314,T4c
720575941501027746,L2
720575941501115298,L2
720575941501157026,Tm9
720575941501181346,C3
720575941501282391,T5b
720575941501382050,Tm9
720575941501387426,L1
720575941501399970,L2
720575941501401762,L2
720575941501423266,Li10
720575941501446562,L4
720575941501492642,L2
720575941501505698,LMt2
720575941501506210,T4c
720575941501550498,Li10
720575941501571307,T5d
720575941501647595,Tm9
720575941502308747,L2
720575941502341515,L2
720575941502350219,Mi4
720575941502379403,T4c
720575941502410635,T4c
720575941502422411,T5c
720575941502552459,T4c
720575941502555787,T5b
720575941502560395,T5c
720575941502884491,L2
720575941502948747,Dm3v
720575941503070859,Mi1
720575941503121970,L1
720575941503227787,Mi1
720575941503289995,R8
720575941503304331,Tm9
720575941503335403,T5c
720575941503354763,L2
720575941503372994,L3
720575941503378155,T5b
720575941503403403,L5
720575941503447691,L2
720575941503462999,L2
720575941503474482,Pm01
720575941503483531,T4c
720575941503517323,R8
720575941503527563,Li10
720575941503557259,T5c
720575941503568011,L4
720575941503586955,C3
720575941503592023,R7
720575941503614091,L2
720575941503633291,Tm20
720575941503676811,T4c
720575941503680139,Li10
720575941503749771,Mi9
720575941503943659,MLt1
720575941504014827,T5c
720575941504026199,C3
720575941504055787,T4c
720575941504060907,T5c
720575941504064855,T1
720575941504076453,Li05
720575941504084459,T1
720575941504124759,T5b
720575941504142908,Li17
720575941504195927,T4c
720575941504196183,T5b
720575941504213335,R8
720575941504215127,Dm6
720575941504390850,T4c
720575941504401131,Tm9
720575941504482071,T4c
720575941504532971,TmY14
720575941504602091,L2
720575941504618327,Dm15
720575941504687781,Tm9
720575941504707307,Tm20
720575941504738903,Mi1
720575941504753751,L2
720575941504773975,L2
720575941504778775,Li05
720575941504781803,T4c
720575941504809637,T5a
720575941504818519,L2
720575941504856407,Mi1
720575941504864599,Tm9
720575941504866539,Tm20
720575941504872279,L2
720575941504924247,T4c
720575941504925163,L2
720575941504926002,Mi1
720575941504953067,Tm9
720575941504965682,Pm01
720575941505013335,Tm9
720575941505021253,Li05
720575941505023319,L2
720575941505033047,T4c
720575941505043735,T5d
720575941505045739,L4
720575941505050562,Tm27
720575941505056343,Dm15
720575941505065815,L2
720575941505084466,Dm6
720575941505089842,T4c
720575941505125611,T4c
720575941505127659,T4c
720575941505144299,Li16
720575941505158891,Dm6
720575941505196348,L1
720575941505196523,L2
720575941505207127,T5b
720575941505228375,T5c
720575941505248855,T4c
720575941505250391,Mi1
720575941505260887,Mi9
720575941505332823,T5c
720575941505354839,L2
720575941505358935,Tm20
720575941505374807,T4c
720575941505375831,Mi1
720575941505398615,T5c
720575941505508914,Mi1
720575941505647042,L2
720575941505665074,Mi1
720575941505709362,T1
720575941505736642,Tm20
720575941505737154,Mi4
720575941505748674,Tm20
720575941505773506,T5c
720575941505811506,R7
720575941505820866,R8
720575941505834556,T4c
720575941505961410,Dm15
720575941505968066,T4c
720575941505991474,L1
720575941506019122,Mi1
720575941506024386,Dm15
720575941506028860,L4
720575941506034738,T4c
720575941506100418,L2
720575941506138418,Mi1
720575941506141234,L2
720575941506187429,T5c
720575941506212005,Tm20
720575941506225573,T4c
720575941506261052,T4c
720575941506336862,Li10
720575941506384769,LLPt
720575941506433570,Mi1
720575941506442317,L3
720575941506476348,L2
720575941506478908,Mi1
720575941506525756,L5
720575941506535740,T4c
720575941506557093,Mi1
720575941506563132,T5b
720575941506599589,T5c
720575941506622524,Mi1
720575941506630017,Mi1
720575941506630716,T5b
720575941506655397,T5c
720575941506662309,Pm01
720575941506687036,T4c
720575941506774693,T5b
720575941506826274,T4c
720575941506896919,Mi1
720575941506900037,T5c
720575941506914620,Mi1
720575941506952773,L3
720575941507056037,Tm20
720575941507069861,Tm9
720575941507088444,Mi4
720575941507091365,T5b
720575941507275836,L2
720575941507292988,L1
720575941507328023,Mi1
720575941507332375,Mi1
720575941507385404,T5c
720575941507398460,L2
720575941507436604,Tm9
720575941507459132,T5c
720575941507461911,T4c
720575941507481916,Li10
720575941507518012,L1
720575941507568663,Mi1
720575941507640343,L5
720575941507644476,T5c
720575941507650876,Mi9
720575941507652924,R8
720575941507665829,L2
720575941507666341,L2
720575941507669052,Tm20
720575941507675671,Li17
720575941507695932,Mi1
720575941507717180,Li04
720575941507728549,Mi1
720575941507735461,L2
720575941507748421,T5c
720575941507760188,L2
720575941507768645,T5c
720575941507772732,Tm5b
720575941507857989,T5b
720575941507860037,T4c
720575941507864485,C3
720575941507921687,Li08
720575941507927365,Tm9
720575941507974679,Mi1
720575941508087575,L2
720575941508118039,Dm15
720575941508147735,T5b
720575941508152133,Tm9
720575941508164386,T4c
720575941508178711,Tm20
720575941508201751,L5
720575941508202519,T5c
720575941508221975,C3
720575941508286487,L2
720575941508327749,L5
720575941508332613,Tm9
720575941508336769,T5b
720575941508366096,LMt4
720575941508380183,Tm9
720575941508416325,Mi1
720575941508416897,T5c
720575941508418071,Li05
720575941508424517,Li13
720575941508478231,Tm20
720575941508481815,Tm20
720575941508491024,T4c
720575941508510999,L2
720575941508513815,Tm20
720575941508516375,Tm20
720575941508518167,T4c
720575941508583749,Dm3v
720575941508608546,Mi1
720575941508611362,Mi1
720575941508614213,Tm9
720575941508616994,Mi1
720575941508631586,Mi1
720575941508718661,L2
720575941508773505,Mi9
720575941508803618,T4c
720575941508827717,LPi05
720575941508829509,Tm20
720575941508851781,Mi4
720575941508920193,Tm9
720575941508927266,Dm15
720575941508965761,T5c
720575941509060225,C3
720575941509065310,Pm01
720575941509072769,Mi1
720575941509074305,Tm9
720575941509099085,L4
720575941509160482,Tm9
720575941509198174,T4c
720575941509209042,Tm9
720575941509210206,Tm9
720575941509237854,Pm01
720575941509329954,Tm9
720575941509357090,L5
720575941509391650,T4c
720575941509394782,T4c
720575941509402497,Tm9
720575941509422370,T5c
720575941509427038,L2
720575941509428770,T5b
720575941509489281,Tm9
720575941509526110,Dm15
720575941509552674,Mi9
720575941509572130,T4c
720575941509590818,Mi1
720575941509593378,Mi1
720575941509612126,R8
720575941509622878,L2
720575941509627426,T4c
720575941509638238,Li09
720575941509641345,L2
720575941509646465,T5d
720575941509646721,Mi1
720575941509684097,L1
720575941509685794,T4c
720575941509728350,Dm4
720575941509728606,Tm9
720575941509754718,Mi1
720575941509778526,Pm01
720575941509809025,T5b
720575941509850753,Tm20
720575941509878401,T5c
720575941509884545,T5c
720575941509912961,R7
720575941510006145,Mi1
720575941510040193,Mi1
720575941510051713,R8
720575941510101633,Li05
720575941510102913,Tlp4
720575941510892304,Mi1
720575941510901776,Mi9
720575941510902544,Mi1
720575941510918160,Mi1
720575941510991632,T1
720575941510991888,Tm9
720575941510992912,T1
720575941510994192,Mi4
720575941511125202,T4c
720575941511143952,Tm9
720575941511153936,Tm9
720575941511294418,L1
720575941511403792,L2
720575941511608848,R8
720575941511625488,Mi1
720575941511649808,T1
720575941511682576,L2
720575941511760400,T5b
720575941511771602,L2
720575941511780880,Mi1
720575941511812050,T4c
720575941511815634,Tm9
720575941511839186,T4c
720575941511843282,Tm9
720575941511851986,T1
720575941511927568,Dm3v
720575941511942416,L5
720575941511945682,Mi1
720575941511977488,T4c
720575941511994640,Mi1
720575941512012560,L2
720575941512057872,Mi1
720575941512066064,Li10
720575941512103184,L3
720575941512128016,Tm9
720575941512321490,L2
720575941512333010,L2
720575941512366290,T4c
720575941512426706,T5c
720575941512451538,Dm3v
720575941512536274,T4c
720575941512649938,Tm20
720575941512650450,Dm3v
720575941512673613,R7
720575941512678866,C3
720575941512695250,Tm20
720575941512711634,L2
720575941512758994,Tm20
720575941512763090,L3
720575941513433187,LLPt
720575941513569233,R7
720575941513590348,L2
720575941513628113,T4c
720575941513806585,T4d
720575941513830234,T5c
720575941514030801,Mi1
720575941514090851,LPi03
720575941514096081,T4c
720575941514165836,Li17
720575941514222545,Tm20
720575941514276940,Tm9
720575941514281681,Li05
720575941514331724,Dm15
720575941514376524,T5b
720575941514394956,T5b
720575941514398723,R8
720575941514428113,T5c
720575941514431052,Tm9
720575941514510801,Tm20
720575941514523897,Li01
720575941514557393,T1
720575941514585932,Mi1
720575941514592721,Tm9
720575941514608972,T5c
720575941514714833,Tm20
720575941514715089,L2
720575941514728913,L2
720575941514745676,T4c
720575941514802641,Mi1
720575941514824780,L5
720575941514826572,L2
720575941514833873,T5c
720575941514848844,Tm9
720575941514850124,L2
720575941514859084,L2
720575941514895057,Mi1
720575941514898508,T4c
720575941514919500,T4c
720575941514956241,L5
720575941514959948,C3
720575941514964945,Mi1
720575941514968909,L4
720575941514978892,T5b
720575941514979537,Mi1
720575941514984771,Mi1
720575941515070284,Tm9
720575941515077196,T4c
720575941515080268,T5b
720575941515084108,C3
720575941515091020,C3
720575941515108172,T4c
720575941515123715,Tm7
720575941515140049,T1
720575941515158993,Tm20
720575941515159372,Tm20
720575941515160652,T4c
720575941515193699,Mi1
720575941515198161,L2
720575941515222860,L4
720575941515229516,R7
720575941515231052,Tm20
720575941515245900,Mi9
720575941515249617,L2
720575941515273681,LMt3
720575941515296721,Tm7
720575941515305681,Tm20
720575941515351628,Li17
720575941515356236,Tm20
720575941515373971,R7
720575941515375436,L2
720575941515425123,L2
720575941515450700,T1
720575941515479107,T4c
720575941515546435,T5c
720575941515610691,Tm9
720575941515714371,Mi9
720575941515781369,R7
720575941515818842,T4c
720575941515826778,T5b
720575941515862265,Mi1
720575941515968259,Mi1
720575941515971843,Mi1
720575941515997763,Sm16
720575941515997955,Mi1
720575941516083011,L1
720575941516084547,Tm9
720575941516095299,Li17
720575941516103683,Pm01
720575941516115267,Li02
720575941516243779,Tm20
720575941516259171,Tm9
720575941516280579,T4c
720575941516281955,T4c
720575941516300131,T5c
720575941516302851,T5c
720575941516361059,T5c
720575941516366147,Tm20
720575941516366179,T5c
720575941516367971,T5c
720575941516372985,Mi4
720575941516374777,Mi1
720575941516375907,Tm9
720575941516383481,L5
720575941516388186,Tm9
720575941516400963,Tm20
720575941516425027,Tm9
720575941516465498,T4c
720575941516488083,L2
720575941516495683,Tm20
720575941516510787,Tm20
720575941516514371,L3
720575941516526938,C3
