root_id,type
720575941476098619,L1
720575941476208955,MTe34
720575941476215594,
720575941476231530,LC13
720575941476235569,LTe64
720575941476285505,LC10a
720575941476420923,T2a
720575941476440625,LC16
720575941476473403,VS3
720575941476474427,R8
720575941476553777,Lawf1
720575941476701290,LC12
720575941476743274,LPLC2
720575941476762673,LC22
720575941476808810,LC10a
720575941476826929,LC12
720575941476854324,LPC1
720575941476890673,R7
720575941476927262,R8
720575941476969537,LC17
720575941477017140,Mi15
720575941477022513,LC11
720575941477116721,VS3
720575941477124382,LC17
720575941477162804,R8
720575941477171050,T4c
720575941477195114,LC17
720575941477198129,LT74
720575941477267230,LPLC2
720575941477279594,C2
720575941477319489,C2
720575941477492330,LC10a
720575941477562474,LC10a
720575941477587521,R8
720575941477590849,LC17
720575941477595956,LT72
720575941477642545,R7
720575941477709105,Mi15
720575941477752385,LPLC2
720575941477757761,LC21
720575941477767985,R8
720575941477845313,MTe51
720575941477858922,
720575941477930403,cL02c
720575941477971742,R8
720575941477974580,R8
720575941477975070,R8
720575941477979422,R7
720575941478021169,LC6
720575941478028340,L3
720575941478052638,R8
720575941478092337,
720575941478106398,
720575941478188084,MTe37
720575941478215985,DNp11
720575941478235422,LC17
720575941478250817,R7
720575941478270273,R8
720575941478273566,LC34
720575941478274369,L3
720575941478288670,
720575941478316353,R7
720575941478318401,R8
720575941478332702,LC10c
720575941478377268,T5d
720575941478380084,
720575941478403380,MTe01a
720575941478411313,C2
720575941478417571,LC17
720575941478424628,LC10a
720575941478427422,LLPC2
720575941478456897,LC10a
720575941478525982,LC10a
720575941478533684,LPLC2
720575941478562113,
720575941478589214,LC10c
720575941478590058,PLP068
720575941478593054,LPLC4
720575941478603550,T5a
720575941478604000,MTe54
720575941478604650,LC10a
720575941478611742,LT39
720575941478613278,MTe33
720575941478622494,cLP01
720575941478649218,LLPC1
720575941478656305,mALD1
720575941478733186,LC10a
720575941478736608,Mi10
720575941478746433,LC13
720575941478770228,cM13
720575941478797954,LPC1
720575941478865729,LC12
720575941478867777,
720575941478869634,MTe51
720575941478931009,L1
720575941478990243,LC10a
720575941478994851,LC12
720575941479010211,LC12
720575941479030467,LC17
720575941479038371,LC15
720575941479046307,T4c
720575941479118442,R7
720575941479143018,R7
720575941479147370,R8
720575941479158593,R8
720575941479175075,T2a
720575941479260802,MLt1
720575941479329615,LC11
720575941479448143,cLP02
720575941479454799,LPLC2
720575941479498915,C3
720575941479589967,cLP01
720575941479615850,
720575941479627427,LC4
720575941479691114,LC18
720575941479729632,LC17
720575941479754319,C3
720575941479754464,LC46
720575941479844970,
720575941479936224,
720575941479943274,LC10a
720575941479971434,LLPt
720575941479984864,R7
720575941480015584,LPLC4
720575941480024143,MeTu4a
720575941480038762,LC11
720575941480077251,LC25
720575941480079466,
720575941480095427,
720575941480183938,Tm3
720575941480231875,
720575941480277634,T2
720575941480352419,Lawf1
720575941480352707,LC36
720575941480380896,C2
720575941480404899,LC17
720575941480534095,
720575941480608591,LLPC2
720575941480722050,LC15
720575941480754656,Dm11
720575941480769666,PLP152
720575941480786630,LC13
720575941480804806,LC13
720575941480806735,L3
720575941481013923,MTe51
720575941481069135,LPC1
720575941481077728,
720575941481085152,
720575941481090467,LC10a
720575941481125344,
720575941481138115,cLP02
720575941481223366,LPC2
720575941481224578,LTe70
720575941481232070,LC29
720575941481237122,
720575941481248224,LC10a
720575941481253762,R7
720575941481284806,
720575941481352928,Mi15
720575941481361338,LLPt
720575941481376847,LC43
720575941481398402,cLP01
720575941481403555,MTe50
720575941481451171,L3
720575941481454722,LC10
720575941481458339,L1
720575941481491875,L3
720575941481531522,LT52
720575941481590658,LC18
720575941481591037,cLP01
720575941481598594,Mi15
720575941481605027,L1
720575941481609090,MeTu1
720575941481624061,
720575941481624800,C2
720575941481656194,LC9
720575941481656706,LC16
720575941481658242,Mi15
720575941481686691,R7
720575941481759139,LMTe01
720575941481770147,R7
720575941481773498,LC17
720575941481792186,LPC1
720575941481812666,LLPC2
720575941481826690,LT52
720575941481861373,LPLC2
720575941481898063,R8
720575941481904570,LC10a
720575941481907642,LC12
720575941481971453,T5b
720575941481979834,LCe02
720575941482008506,LLPC2
720575941482050045,T2a
720575941482068303,LC15
720575941482104003,LPC1
720575941482126927,LT52
720575941482130083,
720575941482140413,LC12
720575941482146499,LC37
720575941482156707,LC27
720575941482197155,cL09
720575941482202042,T4b
720575941482248643,LC10d
720575941482278083,LTe71
720575941482281469,
720575941482295037,LC17
720575941482320719,LC17
720575941482324047,LC31a
720575941482351951,OA-AL2i3
720575941482398287,
720575941482399823,MTe04
720575941482417743,LPLC2
720575941482424655,LC13
720575941482425167,LT79
720575941482451023,
720575941482463567,MTe43
720575941482465478,LPLC1
720575941482496765,MTe51
720575941482500431,L1
720575941482594246,LC12
720575941482693199,LTe57
720575941482747078,C2
720575941482861251,R7
720575941482879674,Mi15
720575941482885315,R8
720575941482929603,R8
720575941482932675,R7
720575941482952445,LC4
720575941483017155,R8
720575941483048899,R7
720575941483051462,LLPC3
720575941483087046,T1
720575941483114749,MTe51
720575941483153859,LC10d
720575941483160771,LPC2
720575941483335354,LT52
720575941483356090,LC31a
720575941483366598,LMa5
720575941483384317,T1
720575941483391683,aMe1
720575941483409405,R8
720575941483411139,Mi15
720575941483484925,C2
720575941483589827,LC27
720575941483590586,R7
720575941483599043,LPLC4
720575941483608003,LT1
720575941483608506,
720575941483626947,
720575941483704829,LPC1
720575941483737286,R8
720575941483742662,L3
720575941483745277,MTe02
720575941483750086,R8
720575941483761350,R8
720575941483780026,LC10d
720575941483782141,
720575941483805949,LC12
720575941483821242,LC26
720575941483869882,LTe74
720575941483943421,LC15
720575941483961341,MTe38
720575941484142733,LC13
720575941484148621,LT69
720575941484166074,LPLC2
720575941484170381,LC31a
720575941484213434,R8
720575941484248762,R8
720575941484305094,LMt2
720575941484313274,R8
720575941484333766,LC17
720575941484383810,cLP03
720575941484415942,LC40
720575941484436477,L3
720575941484441853,R7
720575941484443133,R7
720575941484493965,LC17
720575941484605581,LPC1
720575941484624637,mALD2
720575941484630669,LC12
720575941484639629,T4d
720575941484664386,LC10d
720575941484677629,VST1
720575941484678797,LC9
720575941484733069,LC26
720575941484757570,LC10d
720575941484818829,Mi4
720575941484847682,MTe01b
720575941484864262,LPLC1
720575941484889410,LC12
720575941484892157,LPLC2
720575941484907962,
720575941484926717,MTe04
720575941484934397,
720575941484937658,LC4
720575941484987398,LC12
720575941485067661,
720575941485102477,T1
720575941485167110,
720575941485177094,LC10d
720575941485435458,LC16
720575941485867074,Lawf1
720575941485870402,LC17
720575941485870733,
720575941485957517,LTe55
720575941485992514,
720575941486024198,LC17
720575941486050054,LC17
720575941486053382,LC17
720575941486076813,LC10d
720575941486087309,LC10b
720575941486101968,LC9
720575941486130829,LC10c
720575941486133058,T2a
720575941486145488,LC18
720575941486151888,MTe54
720575941486161805,Mi15
720575941486297485,Mi4
720575941486323206,LC11
720575941486334928,Mi4
720575941486513293,LLPC2
720575941486515778,MTe50
720575941486532358,R8
720575941486586509,LC10c
720575941486611266,R7
720575941486620045,LC4
720575941486637890,MTe01b
720575941486656208,
720575941486662541,LC10d
720575941486688006,LC10a
720575941486688518,MC61
720575941487022733,R7
720575941487068045,R7
720575941487071885,LTe37
720575941487109261,R7
720575941487109773,R7
720575941487169602,R8
720575941487192386,L3
720575941487202445,L1
720575941487225410,R8
720575941487226886,R8
720575941487256582,R7
720575941487259142,R7
720575941487259398,R8
720575941487261190,R8
720575941487372866,MTe28
720575941487377986,R7
720575941487455952,LC15
720575941487572621,cMLLP02
720575941487599170,
720575941487610064,L3
720575941487649798,LC40
720575941487655565,
720575941487682566,LC13
720575941487685517,LC16
720575941487689282,LC10a
720575941487710672,R7
720575941487713858,
720575941487732546,LC17
720575941487781894,LC17
720575941487848144,LTe38a
720575941487953805,LC10c
720575941487956546,MTe04
720575941488039942,
720575941488054480,LC29
720575941488057808,LC21
720575941488175878,
720575941488255184,MTe08
720575941488524085,LPLC1
720575941488574160,R8
720575941488609232,R7
720575941488609488,L3
720575941488637904,L1
720575941488655925,
720575941488663861,LC6
720575941488723152,R8
720575941488740041,LC37
720575941488820937,LC12
720575941488834357,LC10d
720575941488860981,LC33
720575941488888272,L4
720575941488907728,cM19
720575941488908240,LPC1
720575941488954313,LCe02
720575941488992457,LC16
720575941489034185,
720575941489058505,T5a
720575941489058761,
720575941489067977,T4a
720575941489108021,LLPC1
720575941489110476,LC16
720575941489165257,MTe01b
720575941489168080,MTe12
720575941489183952,LC12
720575941489217744,LC10b
720575941489251534,LLPC1
720575941489301712,LPLC4
720575941489410254,LC15
720575941489459943,LC16
720575941489583052,LPC1
720575941489591244,LPC2
720575941489594062,LC17
720575941489607116,LC13
720575941489628622,LC17
720575941489662156,LC17
720575941489678389,LC4
720575941489688780,LPLC2
720575941489718988,LPC1
720575941489743564,LLPC3
720575941489796300,LC12
720575941489803982,T4c
720575941489822412,LC10c
720575941489826766,LLPC2
720575941489835724,Tm1
720575941489838284,LC10a
720575941489884622,T5b
720575941489898471,VST2
720575941489902901,LPLC1
720575941490004277,MTe02
720575941490035431,LLPC3
720575941490038503,LLPC1
720575941490047180,T4c
720575941490086348,LC9
720575941490146357,
720575941490165991,Tm20
720575941490177511,LC12
720575941490315573,LPLC1
720575941490383561,LC15
720575941490492725,L5
720575941490591029,
720575941490598709,LC40
720575941490643916,LC12
720575941490654158,LC46a
720575941490700341,LCe09
720575941490850279,LLPC1
720575941490904012,LC12
720575941490913993,LPT48_vCal3
720575941490936780,LLPC1
720575941490971854,
720575941491059918,LC10a
720575941491086901,L1
720575941491105228,
720575941491122997,R8
720575941491131598,LLPC2
720575941491134156,cLP01
720575941491183669,R8
720575941491219175,
720575941491227854,LC10a
720575941491237836,LC15
720575941491250997,R7
720575941491283150,LT78
720575941491308750,LC15
720575941491392462,LPLC2
720575941491402441,R7
720575941491455463,TmY3
720575941491498185,R8
720575941491509936,Pm02
720575941491532748,R7
720575941491549872,LPLC2
720575941491564853,LPLC2
720575941491636400,T5d
720575941491656679,R8
720575941491743797,cL02b
720575941491766503,LPC2
720575941491816142,L1
720575941491828681,LTe65
720575941491881959,Mi15
720575941491963701,
720575941491966409,MTe03
720575941492056012,R7
720575941492060364,R7
720575941492276428,MTe02
720575941492392423,R8
720575941492443623,R8
720575941492524750,
720575941492525774,LT70
720575941492548302,R8
720575941492656844,LC41
720575941492657639,R7
720575941492759984,LC18
720575941492774094,
720575941492816334,
720575941492822142,LC31a
720575941492902119,R7
720575941492989927,Tm20
720575941492999856,Lawf2
720575941493100519,LC20a
720575941493136871,MTe51
720575941493150183,MTe02
720575941493204967,LC26
720575941493233790,MTe03
720575941493249968,LC9
720575941493332606,
720575941493343102,T4a
720575941493370855,Y1
720575941493371623,LPLC4
720575941493431166,LC21
720575941493468286,LLPC1
720575941493493630,LPLC1
720575941493515696,MTe04
720575941493540478,LC10a
720575941493784263,LC12
720575941493970608,L3
720575941494003070,LPLC2
720575941494021040,R8
720575941494032304,Dm11
720575941494312391,LPC1
720575941494331312,LC18
720575941494492871,LC40
720575941494517936,
720575941494518471,cM04
720575941494597552,R7
720575941494609584,LC10e
720575941494614448,LC26
720575941494874567,LT52
720575941494882176,LC40
720575941495002238,R7
720575941495009664,LC9
720575941495012224,T4a
720575941495031680,Y11
720575941495038592,LC26
720575941495120000,LCe03
720575941495147648,LC22
720575941495149952,LC10e
720575941495164800,LC12
720575941495617991,LC11
720575941495725438,R8
720575941495735422,L1
720575941495798910,R7
720575941495820926,R8
720575941496043392,LC12
720575941496093895,LPLC4
720575941496105289,LC6
720575941496147655,LC15
720575941496182142,MTe35
720575941496204670,
720575941496406907,LC10a
720575941496482171,LLPC3
720575941496518779,MeTu3c
720575941496584315,LC12
720575941496591483,LC4
720575941496621435,LC16
720575941496640123,LLPC1
720575941496695675,R8
720575941496722816,LC29
720575941496725120,LT51
720575941496735431,
720575941496758907,Tm2
720575941496771527,R8
720575941496827259,LC10a
720575941497190087,Y12
720575941497197793,Tm9
720575941497200353,LC6
720575941497222113,LC17
720575941497248073,LLPC2
720575941497259233,MLt1
720575941497262153,T4a
720575941497276489,LPC1
720575941497277409,T5d
720575941497371721,LC10d
720575941497437568,R8
720575941497541794,LC16
720575941497559675,LC39
720575941497646153,C2
720575941497749376,MTe01a
720575941497770977,
720575941497781217,LLPC2
720575941497800610,LC10d
720575941497841377,T4a
720575941497884322,LPC1
720575941497890210,LLPC2
720575941497896610,LLPC3
720575941497924736,LC10a
720575941497942178,LC18
720575941497981346,LLPC3
720575941498008738,Dm3v
720575941498025122,T5d
720575941498054528,T4d
720575941498055296,
720575941498055552,LC17
720575941498059136,LC16
720575941498125730,LLPC1
720575941498209403,Tm3
720575941498381730,Lawf1
720575941498405755,MeTu3c
720575941498410721,Mi15
720575941498613065,cL03
720575941498627451,LC10a
720575941498645217,C3
720575941498655201,Lawf1
720575941498679369,C3
720575941498693449,
720575941498704251,LTe48
720575941498704609,R8
720575941498739681,R7
720575941498857441,
720575941498876897,LC15
720575941498895177,LC18
720575941498950562,LMTe01
720575941499030601,MTe51
720575941499050977,LC10d
720575941499125217,LC31a
720575941499153314,MTe50
720575941499159163,R7
720575941499212155,R8
720575941499258747,
720575941499260283,R7
720575941499441787,LC37
720575941499461026,C2
720575941499567522,R7
720575941499568609,L1
720575941499568865,R7
720575941499572961,R7
720575941499635681,L3
720575941499653345,R8
720575941499656673,R7
720575941499680993,LC10a
720575941499735625,R8
720575941499735881,R8
720575941499836795,LC10d
720575941499846625,LC27
720575941499847547,cL18
720575941499875145,C3
720575941499877193,L1
720575941499924386,MTe09
720575941499932897,TmY14
720575941499934433,LPLC4
720575941499983945,LTe24
720575941500017993,LT81
720575941500120459,T4d
720575941500129931,LLPC3
720575941500196747,LPC1
720575941500249569,
720575941500276875,LC17
720575941500300513,
720575941500310241,Pm05
720575941500370059,mALC3
720575941500379209,
720575941500440715,LC10d
720575941500593058,R8
720575941500603042,R8
720575941500644770,C2
720575941500645538,R8
720575941500655266,R8
720575941500710818,R7
720575941500838818,LC15
720575941500841867,C2
720575941501149602,LC31a
720575941501250722,LC10b
720575941501324962,LC6
720575941501325474,LC10d
720575941501333922,LC10a
720575941501335714,cLP03
720575941501343650,cM08c
720575941501346210,
720575941501355682,LC10a
720575941501365154,LC12
720575941501370530,LT62
720575941501530251,Tm21
720575941501583266,LPLC4
720575941501594967,cLP02
720575941501787531,C3
720575941501832427,LC12
720575941501832939,LPLC2
720575941501890539,T4a
720575941501912299,
720575941501978455,LCe01b
720575941502000875,LC27
720575941502004055,LPC1
720575941502022231,LLPC2
720575941502138347,LC4
720575941502173323,LTe09
720575941502221506,Li05
720575941502320215,MTe01b
720575941502332139,LC6
720575941502470231,LLPC1
720575941502600754,LC10a
720575941502647639,LC11
720575941502680626,T5d
720575941502737458,LC16
720575941502740274,LLPC2
720575941502745943,LC12
720575941502772018,LC15
720575941502778763,L1
720575941502785931,L1
720575941502802226,LC16
720575941502815371,R7
720575941502819723,T1
720575941502823730,LPLC4
720575941502837131,R8
720575941502854027,R8
720575941502867762,T4d
720575941502873282,
720575941502875954,Y1
720575941502946242,LC28b
720575941503062578,cL02a
720575941503075723,R8
720575941503090059,LC10c
720575941503091691,MTe36
720575941503116939,R8
720575941503122571,LC15
720575941503140491,cM19
720575941503210946,
720575941503225995,LC17
720575941503296651,LPT31
720575941503297515,LPLC4
720575941503313291,LC12
720575941503378315,Mi15
720575941503408267,Tm39
720575941503411138,MeTu4c
720575941503423319,LC17
720575941503436082,T2
720575941503568471,T1
720575941503613675,LPC1
720575941503725655,R8
720575941503770603,LC18
720575941503801835,LC18
720575941503803883,LC17
720575941503811010,LC12
720575941503841879,LC18
720575941503973570,LC12
720575941504115394,LMt4
720575941504132290,Tm9
720575941504158146,C2
720575941504171755,R7
720575941504179947,R8
720575941504201010,LC16
720575941504223938,LC21
720575941504255026,C2
720575941504300453,LC11
720575941504320677,LPLC2
720575941504327077,LC21
720575941504331499,R7
720575941504382914,L1
720575941504389029,LLPC2
720575941504397477,Mi15
720575941504407100,T4d
720575941504418498,LPC1
720575941504420439,R8
720575941504433212,
720575941504444503,R7
720575941504481084,T5d
720575941504486460,T4d
720575941504503356,T4a
720575941504513084,T5b
720575941504526396,LC18
720575941504539196,T2
720575941504581797,LLPC2
720575941504581867,LC9
720575941504641340,
720575941504657346,LC37
720575941504682405,LC12
720575941504729067,
720575941504780779,LC12
720575941504803819,R8
720575941504810475,LC4
720575941504825175,
720575941504842475,LT42
720575941504855858,LC11
720575941504863538,LC9
720575941504915031,LC10c
720575941504958002,
720575941504981052,LC12
720575941504982507,LC11
720575941504984555,
720575941504990551,LC17
720575941505010667,LC17
720575941505016151,LC17
720575941505088023,LPLC2
720575941505108274,LC22
720575941505138775,
720575941505154242,L3
720575941505216706,R8
720575941505248450,L3
720575941505260055,LLPC1
720575941505337906,R8
720575941505403927,Tm1
720575941505438789,T4a
720575941505441815,LC12
720575941505451458,LC10
720575941505453335,LC10c
720575941505475397,LC10a
720575941505479703,LC17
720575941505551298,LPT52
720575941505560343,LC45
720575941505583554,LT78
720575941505607218,LC17
720575941505696677,LC6
720575941505734338,
720575941505779138,aMe26
720575941505782066,
720575941505794213,LC12
720575941505809573,LPi09
720575941505845810,LC16
720575941505867799,LLPC1
720575941505884210,LC4
720575941505902018,LC17
720575941505911877,LC22
720575941505912370,cLLPM02
720575941505973810,LT87
720575941505979301,LC10d
720575941506002370,
720575941506007717,Tm3
720575941506010789,LPLC2
720575941506142146,LT34
720575941506146498,LT1d
720575941506148290,cMLLP01
720575941506168855,LC31a
720575941506175767,LLPC3
720575941506248215,LC4
720575941506395301,LC21
720575941506447013,LC15
720575941506474018,C2
720575941506534178,LC22
720575941506541150,LLPC3
720575941506572823,Mi15
720575941506603554,Pm10
720575941506699358,LLPC2
720575941506815105,T4a
720575941506817409,T4c
720575941506848129,C2
720575941506864001,LPLC1
720575941506917436,R7
720575941506968855,
720575941506975653,R7
720575941506978433,LC6
720575941506981436,R8
720575941506988604,R8
720575941507005093,R8
720575941507031074,Mi15
720575941507053406,LCe02
720575941507115941,R8
720575941507129367,R7
720575941507131927,LLPC1
720575941507132220,L1
720575941507152444,L1
720575941507201957,LC12
720575941507274775,LTe64
720575941507344709,LCe01b
720575941507413052,MeTu1
720575941507415461,Mi1
720575941507428773,
720575941507437381,vCal1
720575941507522213,cL15
720575941507576229,CB1791
720575941507579708,LC11
720575941507583036,LC22
720575941507619644,Mi15
720575941507628965,LC17
720575941507632700,LC16
720575941507706903,LTe37
720575941507827479,L3
720575941507919198,LPLC2
720575941507944226,Mi15
720575941508023169,LC12
720575941508041541,C2
720575941508058437,R7
720575941508059205,R7
720575941508060485,L3
720575941508122497,MTe01b
720575941508167809,C2
720575941508218462,R8
720575941508223873,Mi15
720575941508270871,LPLC2
720575941508295518,LPC1
720575941508314497,
720575941508365335,LC26
720575941508388887,LLPt
720575941508400478,LC31b
720575941508453136,LC10a
720575941508456065,R7
720575941508476254,LC18
720575941508494661,Y1
720575941508512837,LC16
720575941508542487,LC10b
720575941508560965,cL12
720575941508564865,LCe02
720575941508569360,LLPC2
720575941508682821,LT1
720575941508792670,Mi15
720575941508828289,MTe01b
720575941508832978,LC17
720575941508846917,
720575941508851472,LC6
720575941508854288,LC6
720575941508861968,
720575941508954402,Dm11
720575941508990736,MeTu1
720575941509025058,R8
720575941509066530,R8
720575941509216546,LT51
720575941509241890,MTe17
720575941509261090,MeTu4a
720575941509340254,LC9
720575941509368018,LLPt
720575941509371602,LLPC3
720575941509409921,R8
720575941509425874,
720575941509462878,
720575941509464926,LC10d
720575941509483298,MTe04
720575941509666514,Tm9
720575941509832914,LC17
720575941509864914,Mi15
720575941509904769,MTe01a
720575941509948289,LC12
720575941509962881,cLLP02
720575941510008336,LC10c
720575941510044882,LC12
720575941510158608,LLPC2
720575941510355216,R7
720575941510404368,Mi15
720575941510443986,LPLC2
720575941510663122,LC17
720575941510991570,C2
720575941511160018,Pm05
720575941511308304,cL05
720575941511324176,L1
720575941511329552,R8
720575941511344656,L5
720575941511345362,LLPC1
720575941511370256,R8
720575941511383312,R8
720575941511436560,R8
720575941511485906,LC10c
720575941511647564,LC13
720575941511788816,LC24
720575941511796240,LC16
720575941511827728,LC17
720575941511862225,LC13
720575941511884108,LC12
720575941511886412,LPLC2
720575941511902736,cLP02
720575941511910928,LT36
720575941511956556,T5b
720575941511963212,LC9
720575941511984972,LC12
720575941512001868,LC40
720575941512029650,R8
720575941512037842,R8
720575941512047948,T4d
720575941512059345,LC16
720575941512109778,R7
720575941512115154,R8
720575941512131538,R8
720575941512167377,T4a
720575941512258892,LLPC1
720575941512261073,MTe50
720575941512261330,T1
720575941512431436,LCe02
720575941512629714,
720575941512632786,MTe38
720575941512667468,Tm9
720575941512746706,LC36
720575941513173969,LTe49d
720575941513264451,LC15
720575941513301201,LC46
720575941513302604,LC17
720575941513317699,T4d
720575941513361219,T4d
720575941513376835,LC10d
720575941513388387,cL01
720575941513508049,R8
720575941513510732,L3
720575941513577721,LC17
720575941513579098,LC13
720575941513594577,R8
720575941513630554,LC17
720575941513676355,MeTu4a
720575941513684044,LC22
720575941513760835,LC17
720575941513774801,LLPC1
720575941513827427,LC12
720575941513835985,LPC2
720575941513883980,LLPC1
720575941513904081,LTe55
720575941513908995,LC12
720575941513911043,LPLC2
720575941513918307,LC21
720575941513935363,T5c
720575941513955171,LPLC2
720575941513994339,cM04
720575941514003555,LC10a
720575941514007139,LC10a
720575941514008922,T2
720575941514014211,LC18
720575941514035449,LPC1
720575941514049027,LLPC1
720575941514066266,
720575941514119258,Mi15
720575941514121059,LC17
720575941514135033,LPLC1
720575941514153059,LC17
720575941514153818,LPLC1
720575941514155363,LC10a
720575941514186233,T4d
720575941514190841,LC10d
720575941514259290,LC28b
720575941514376913,L3
720575941514382329,MTe51
720575941514396921,LC17
720575941514454481,
720575941514495953,R8
720575941514517850,
720575941514543692,R7
720575941514547267,LC17
720575941514563577,Mi9
720575941514579193,Tm3
720575941514639609,C2
720575941514660428,R8
720575941514666705,LPT30
720575941514703507,LC10d
720575941514722769,LC10f
720575941514731473,
720575941514774348,R7
720575941514817868,
720575941514819404,LC9
720575941514859587,LC11
720575941514868689,R7
720575941514878929,LPLC4
720575941514909649,Dm10
720575941514918865,LC17
720575941514927251,T4d
720575941514986643,MLt1
720575941514999761,
720575941515001041,LC21
720575941515028945,
720575941515050828,
720575941515051619,LLPC2
720575941515064979,Tm3
720575941515072147,LC10d
720575941515124300,Mi15
720575941515127116,MeTu1
720575941515129420,LT69
720575941515130700,MeTu1
720575941515148364,LC6
720575941515199820,LC10b
720575941515237731,LC17
720575941515242051,LC10a
720575941515257553,LC14a1
720575941515300442,T1
720575941515351107,LTe61
720575941515397210,LC17
720575941515434330,MTe02
720575941515482979,LT59
720575941515580227,PLP166
720575941515652345,
720575941515761987,R7
720575941515812698,cLP01
720575941515820099,R8
720575941515882307,R7
720575941515897187,LT82b
720575941515909379,LC6
720575941515940698,R7
720575941515977571,LC41
720575941516043866,LC16
720575941516135571,LC40
720575941516144730,MTe09
720575941516164931,LC15
720575941516165267,LC6
720575941516173635,LC9
720575941516197881,LC10a
720575941516218259,LT57
720575941516229187,aMe4
720575941516353027,
720575941516356857,LC36
720575941516451731,cLP03
720575941516469091,R7
720575941516470019,R7
720575941516476995,Mi1
720575941516483075,R8
720575941516494739,Li01
720575941516508771,R8
720575941516511660,LC13
720575941516517379,R7
720575941516555363,R7
720575941516576771,L5
720575941516599699,R7
720575941516644186,R8
720575941516646234,R8
720575941516695289,R7
720575941516702042,R7
720575941516724739,
720575941516918019,LPi09
720575941516926936,LC31a
720575941517003513,Li08
720575941517052588,LC9
720575941517053356,LC10c
720575941517068378,Mi1
720575941517089027,
720575941517159596,LPC1
720575941517164204,LPC1
720575941517196793,LPLC1
720575941517199726,LC12
720575941517202392,LC17
720575941517207187,C2
720575941517218476,LC17
720575941517220780,LC12
720575941517267705,LC22
720575941517273849,LC17
720575941517351258,cL16
720575941517379577,MTe44
720575941517386712,LC18
720575941517397139,R7
720575941517434840,
720575941517445523,L3
720575941517462232,MTe01a
720575941517476243,R8
720575941517483155,R7
720575941517696659,L1
720575941517701230,LC21
720575941517727342,LTe02
720575941517801944,Mi15
720575941517955219,
720575941517986158,LC10a
720575941518133907,LPC1
720575941518177964,LPLC2
720575941518198163,
720575941518340243,Dm11
720575941518421907,cM08b
720575941518495660,C2
720575941518532012,LC10c
720575941518601644,LC9
720575941518687660,T2
720575941518736088,LLPC2
720575941518948056,C2
720575941518964652,R8
720575941519045292,R7
720575941519123628,LC15
720575941519168684,LC26
720575941519182263,LC12
720575941519182958,LLPC1
720575941519263598,LC20a
720575941519288755,LLPC2
720575941519298487,T5a
720575941519307959,T4a
720575941519311064,R7
720575941519367091,T5d
720575941519369070,MeTu2a
720575941519384247,Mi15
720575941519423411,LC17
720575941519433139,MTe51
720575941519435187,LC12
720575941519533678,LC10d
720575941519568494,LC10d
720575941519668908,L3
720575941519696300,R7
720575941519713708,R8
720575941519715767,LC10a
720575941520043992,R7
720575941520044248,R8
720575941520070316,
720575941520073688,R8
720575941520227694,L3
720575941520241324,LC10e
720575941520296631,LC17
720575941520298924,L5
720575941520368567,LC17
720575941520434611,LC31a
720575941520439662,cLP03
720575941520460972,
720575941520482264,LC10d
720575941520580312,
720575941520621422,LNd_a
720575941520645080,LC11
720575941520725464,LC12
720575941520739063,LC13
720575941520742583,LLPC3
720575941520747118,cLP02
720575941520749166,MLt7
720575941520813303,LC13
720575941520911539,
720575941520912823,LPLC4
720575941520938487,LC12
720575941520952942,
720575941521131447,MTe01a
720575941521168055,LC10a
720575941521223415,LC16
720575941521280247,LC17
720575941521280435,LPC1
720575941521293815,LC22
720575941521322423,LC16
720575941521724919,T4d
720575941521741495,L3
720575941521752247,R7
720575941521821111,L1
720575941521871607,LC26
720575941521879991,R7
720575941521979315,L3
720575941521990583,LC26
720575941522033331,R7
720575941522036407,LC13
720575941522094771,Lawf2
720575941522146483,R8
720575941522166707,R7
720575941522170615,LC10c
720575941522255031,LC17
720575941522258359,LC11
720575941522270647,LC17
720575941522274483,LC11
720575941522294707,L3
720575941522368951,LTe35
720575941522394187,LLPt
720575941522405195,LC16
720575941522412471,
720575941522430647,LC6
720575941522430967,LLPC1
720575941522448567,LT82a
720575941522465975,R8
720575941522492339,MTe02
720575941522572791,LT47
720575941522700279,LC40
720575941522711475,LLPt
720575941522715827,LC21
720575941522823159,Lawf2
720575941523007479,LC16
720575941523379787,MTe51
720575941523809783,R7
720575941523832567,R7
720575941523839223,R8
720575941524195583,R8
720575941524229623,LC16
720575941524239359,R8
720575941524242687,R8
720575941524281335,LPLC2
720575941524324095,R7
720575941524421890,LC12
720575941524458573,LC17
720575941524467787,MTe51
720575941524490596,cLP02
720575941524655435,R8
720575941524815204,LC17
720575941524905218,LC9
720575941524921346,LC12
720575941524937730,LC40
720575941524945922,T4a
720575941524957028,LC15
720575941524967757,LC18
720575941524971341,LCe03
720575941524974082,T5a
720575941525024843,R8
720575941525026635,R8
720575941525036644,LC26
720575941525087821,T4b
720575941525113956,LC15
720575941525121881,R8
720575941525129293,
720575941525208141,LC10a
720575941525215053,
720575941525387289,LPTe01
720575941525430347,LC12
720575941525458457,LPC1
720575941525463577,LLPC2
720575941525477977,R8
720575941525519641,
720575941525521739,LC17
720575941525530137,MTe51
720575941525555225,LC17
720575941525563467,LC10c
720575941525583961,R8
720575941525681410,LPLC1
720575941525685273,R8
720575941525830169,MeTu1
720575941525998105,LC6
720575941526026918,LC17
720575941526080934,LC16
720575941526095782,LC15
720575941526216450,LPC1
720575941526245453,LT57
720575941526295117,LC10a
